Store Name,Store Number,Phone Number,Address,Url,Longitude,Latitude,City,State
Dollar General # 16862 | Dollar General,16862,8632742235,"2040 E County Road 540a, Lakeland, FL, 33813-3739",https://www.dollargeneral.com/store-directory/fl/lakeland/16862,-81.92661,27.95308,lakeland,fl
Dollar General # 9829 | Dollar General,9829,8632741020,"6525 N Socrum Loop Rd, Lakeland, FL, 33809-4180",https://www.dollargeneral.com/store-directory/fl/lakeland/9829,-81.9458,28.1275,lakeland,fl
Dollar General # 15192 | Dollar General,15192,8632250870,"4520 E Hwy 92, Lakeland, FL, 33801-9549",https://www.dollargeneral.com/store-directory/fl/lakeland/15192,-81.867104,28.048426,lakeland,fl
Dollar General # 1541 | Dollar General,1541,8632741836,"729 N Combee Rd, Lakeland, FL, 33801-2654",https://www.dollargeneral.com/store-directory/fl/lakeland/1541,-81.9073,28.0512,lakeland,fl
Dollar General # 20631 | Dollar General,20631,8633335561,"1085 W Pipkin Rd, Lakeland, FL, 33811-2911",https://www.dollargeneral.com/store-directory/fl/lakeland/20631,-81.9752,27.9751,lakeland,fl
Dollar General # 6496 | Dollar General,6496,8632743164,"8201 Us Highway 98 N, Lakeland, FL, 33809-5329",https://www.dollargeneral.com/store-directory/fl/lakeland/6496,-81.9737,28.1461,lakeland,fl
Dollar General # 6498 | Dollar General,6498,8632742170,"4250 Old Kathleen Rd, Lakeland, FL, 33810-2631",https://www.dollargeneral.com/store-directory/fl/lakeland/6498,-82.005443,28.095926,lakeland,fl
Dollar General # 16646 | Dollar General,16646,8634005055,"3750 Duff Road, Lakeland, FL, 33810",https://www.dollargeneral.com/store-directory/fl/lakeland/16646,-82.022393,28.13515,lakeland,fl
Dollar General # 4071 | Dollar General,4071,8636824996,"407 E Memorial Blvd, Lakeland, FL, 33801-1768",https://www.dollargeneral.com/store-directory/fl/lakeland/4071,-81.954,28.0548,lakeland,fl
Dollar General # 6524 | Dollar General,6524,8134359700,"6808 Land O Lakes Blvd, Land O Lakes, FL, 34639-3227",https://www.dollargeneral.com/store-directory/fl/land-o-lakes/6524,-82.472072,28.256761,land-o-lakes,fl
Dollar General # 1414 | Dollar General,1414,5612934280,"1330 W Lantana Rd, Lantana, FL, 33462-1519",https://www.dollargeneral.com/store-directory/fl/lantana/1414,-80.065114,26.587541,lantana,fl
Dollar General # 18174 | Dollar General,18174,7276082400,"11601 Oakhurst Rd, Largo, FL, 33774",https://www.dollargeneral.com/store-directory/fl/largo/18174,-82.8317,27.8788,largo,fl
Dollar General # 1416 | Dollar General,1416,7273060610,"12500 Seminole Blvd, Largo, FL, 33778-2803",https://www.dollargeneral.com/store-directory/fl/largo/1416,-82.78745,27.88633,largo,fl
Dollar General # 1866 | Dollar General,1866,7272752972,"2138 E Bay Dr Ste 211, Largo, FL, 33771-2323",https://www.dollargeneral.com/store-directory/fl/largo/1866,-82.7654,27.9166,largo,fl
Dollar General # 12794 | Dollar General,12794,7542410187,"4455 N State Road 7, Lauderdale Lakes, FL, 33319-5876",https://www.dollargeneral.com/store-directory/fl/lauderdale-lakes/12794,-80.204417,26.180661,lauderdale-lakes,fl
Dollar General # 12883 | Dollar General,12883,7542254595,"1180 N Us Hwy 441, Lauderhill, FL, 33313",https://www.dollargeneral.com/store-directory/fl/lauderhill/12883,-80.202059,26.140418,lauderhill,fl
Dollar General # 19812 | Dollar General,19812,8507100339,"22174 Us Highway 331 N, Laurel Hill, FL, 32567",https://www.dollargeneral.com/store-directory/fl/laurel-hill/19812,-86.3047,30.9774,laurel-hill,fl
Dollar General # 12513 | Dollar General,12513,9418001380,"8080 Highway 85 N, Laurel Hill, FL, 32567-2137",https://www.dollargeneral.com/store-directory/fl/laurel-hill/12513,-86.4674,30.9591,laurel-hill,fl
Dollar General # 11752 | Dollar General,11752,9045524325,"22712 Us Highway 301 N, Lawtey, FL, 32058-0744",https://www.dollargeneral.com/store-directory/fl/lawtey/11752,-82.0731,30.0415,lawtey,fl
Dollar General # 12992 | Dollar General,12992,3526000051,"3525 W Gulf To Lake Highw, Lecanto, FL, 34461-9230",https://www.dollargeneral.com/store-directory/fl/lecanto/12992,-82.492661,28.852633,lecanto,fl
Dollar General # 16005 | Dollar General,16005,3527020465,"10650 Cr 44, Leesburg, FL, 34788-2526",https://www.dollargeneral.com/store-directory/fl/leesburg/16005,-81.779944,28.874171,leesburg,fl
Dollar General # 6536 | Dollar General,6536,3527024550,"3356 W Main St, Leesburg, FL, 34748-9712",https://www.dollargeneral.com/store-directory/fl/leesburg/6536,-81.917904,28.812607,leesburg,fl
Dollar General # 16520 | Dollar General,16520,3527023420,"7940 Us Hwy 441, Leesburg, FL, 34788-8250",https://www.dollargeneral.com/store-directory/fl/leesburg/16520,-81.824632,28.828526,leesburg,fl
Dollar General # 12987 | Dollar General,12987,3527024030,"27701 Us Hwy 27, Leesburg, FL, 34748-9052",https://www.dollargeneral.com/store-directory/fl/leesburg/12987,-81.878577,28.750979,leesburg,fl
Dollar General # 3885 | Dollar General,3885,3525043100,"1413 S 14th St, Leesburg, FL, 34748-6624",https://www.dollargeneral.com/store-directory/fl/leesburg/3885,-81.8883,28.7966,leesburg,fl
Dollar General # 1418 | Dollar General,1418,3527023902,"610 N Palmetto St, Leesburg, FL, 34748-4417",https://www.dollargeneral.com/store-directory/fl/leesburg/1418,-81.874728,28.81682,leesburg,fl
Dollar General # 1419 | Dollar General,1419,8135373285,"25 Homestead Rd N Ste 21, Lehigh Acres, FL, 33936-6600",https://www.dollargeneral.com/store-directory/fl/lehigh-acres/1419,-81.644077,26.600741,lehigh-acres,fl
Dollar General # 11820 | Dollar General,11820,9413159520,"2301 E 5th St, Lehigh Acres, FL, 33936-4305",https://www.dollargeneral.com/store-directory/fl/lehigh-acres/11820,-81.5971,26.618491,lehigh-acres,fl
Dollar General # 20695 | Dollar General,20695,2394917138,"544 Meadow Rd, Lehigh Acres, FL, 33973",https://www.dollargeneral.com/store-directory/fl/lehigh-acres/20695,-81.7401,26.5951,lehigh-acres,fl
Dollar General # 14754 | Dollar General,14754,9414210851,"701 Gretchen Ave S, Lehigh Acres, FL, 33973-2039",https://www.dollargeneral.com/store-directory/fl/lehigh-acres/14754,-81.714206,26.605775,lehigh-acres,fl
Dollar General # 15327 | Dollar General,15327,9416216370,"1154 Alabama Rd S, Lehigh Acres, FL, 33974-9463",https://www.dollargeneral.com/store-directory/fl/lehigh-acres/15327,-81.6615,26.5594,lehigh-acres,fl
Dollar General # 12871 | Dollar General,12871,2396740785,"360 Dallas St, Lehigh Acres, FL, 33971-6354",https://www.dollargeneral.com/store-directory/fl/lehigh-acres/12871,-81.746594,26.620266,lehigh-acres,fl
Dollar General # 16349 | Dollar General,16349,3862194193,"23322 Country Rd 250, Live Oak, FL, 32060",https://www.dollargeneral.com/store-directory/fl/live-oak/16349,-83.23241,30.2431,live-oak,fl
Dollar General # 16533 | Dollar General,16533,3862696420,"1315 Howard Street West, Live Oak, FL, 32064-2004",https://www.dollargeneral.com/store-directory/fl/live-oak/16533,-83.000519,30.303205,live-oak,fl
Dollar General # 7928 | Dollar General,7928,3862696360,"1576 Ohio-Dr Mlk Ave S, Live Oak, FL, 32064",https://www.dollargeneral.com/store-directory/fl/live-oak/7928,-82.988465,30.280744,live-oak,fl
Dollar General # 19593 | Dollar General,19593,3864877708,"11209 145th Rd, Live Oak, FL, 32060",https://www.dollargeneral.com/store-directory/fl/live-oak/19593,-83.0475,30.2456,live-oak,fl
Dollar General # 1273 | Dollar General,1273,3864005734,"522 Howard St E, Live Oak, FL, 32064-3306",https://www.dollargeneral.com/store-directory/fl/live-oak/1273,-82.9799,30.2934,live-oak,fl
Dollar General # 24999 | Dollar General,24999,3867032363,"15069 193rd Rd, Live Oak, FL, 32060",https://www.dollargeneral.com/store-directory/fl/live-oak/24999,-83.1465,30.1738,live-oak,fl
Dollar General # 9503 | Dollar General,9503,4076765150,"1155 W State Rt 434 #133, Longwood, FL, 32750-4987",https://www.dollargeneral.com/store-directory/fl/longwood/9503,-81.365162,28.699207,longwood,fl
Dollar General # 14389 | Dollar General,14389,4077941360,"400 East State Road 434, Longwood, FL, 32750-5220",https://www.dollargeneral.com/store-directory/fl/longwood/14389,-81.339812,28.697346,longwood,fl
Dollar General # 1420 | Dollar General,1420,9414799160,"18451 N Us Highway 41, Lutz, FL, 33549-4470",https://www.dollargeneral.com/store-directory/fl/lutz/1420,-82.4617,28.1415,lutz,fl
Dollar General # 6443 | Dollar General,6443,8134616270,"26609 Wesley Chapel Blvd, Lutz, FL, 33559-7211",https://www.dollargeneral.com/store-directory/fl/lutz/6443,-82.37593,28.228566,lutz,fl
Dollar General # 7141 | Dollar General,7141,8503918960,"2207 S Highway 77, Lynn Haven, FL, 32444-4621",https://www.dollargeneral.com/store-directory/fl/lynn-haven/7141,-85.648574,30.224721,lynn-haven,fl
Dollar General # 1421 | Dollar General,1421,9047472005,"1263 S 6th St, Macclenny, FL, 32063-4627",https://www.dollargeneral.com/store-directory/fl/macclenny/1421,-82.12156,30.26595,macclenny,fl
Dollar General # 15011 | Dollar General,15011,9042085076,"9557 S Sr 121, Macclenny, FL, 32063",https://www.dollargeneral.com/store-directory/fl/macclenny/15011,-82.12312,30.251352,macclenny,fl
Dollar General # 15803 | Dollar General,15803,9044675430,"11750 N 6th St, Macclenny, FL, 32063-2083",https://www.dollargeneral.com/store-directory/fl/macclenny/15803,-82.126772,30.298699,macclenny,fl
Dollar General # 4880 | Dollar General,4880,8506010178,"559 E Base St, Madison, FL, 32340-2703",https://www.dollargeneral.com/store-directory/fl/madison/4880,-83.405599,30.469726,madison,fl
Dollar General # 13006 | Dollar General,13006,8505833708,"5466 10th St, Malone, FL, 32445-3128",https://www.dollargeneral.com/store-directory/fl/malone/13006,-85.161263,30.962315,malone,fl
Dollar General # 16769 | Dollar General,16769,2399706728,"440 W Elkcam Circle, Marco Island, FL, 34145",https://www.dollargeneral.com/store-directory/fl/marco-island/16769,-81.7249,25.9521,marco-island,fl
Dollar General # 8797 | Dollar General,8797,7542059070,"5000 Coconut Creek Pkwy, Margate, FL, 33063-3901",https://www.dollargeneral.com/store-directory/fl/margate/8797,-80.2,26.244,margate,fl
Dollar General # 16640 | Dollar General,16640,7543077864,"700 S State Road 7, Margate, FL, 33068",https://www.dollargeneral.com/store-directory/fl/margate/16640,-80.20394,26.22216,margate,fl
Dollar General # 21768 | Dollar General,21768,8509077715,"3399 Old U S Rd, Marianna, FL, 32446",https://www.dollargeneral.com/store-directory/fl/marianna/21768,-85.2104,30.8119,marianna,fl
Dollar General # 2169 | Dollar General,2169,8505835065,"4264 Lafayette St, Marianna, FL, 32446-8229",https://www.dollargeneral.com/store-directory/fl/marianna/2169,-85.24009,30.78005,marianna,fl
Dollar General # 23462 | Dollar General,23462,8507820455,"2800 Jefferson St, Marianna, FL, 32448",https://www.dollargeneral.com/store-directory/fl/marianna/23462,-85.2265,30.7685,marianna,fl
Dollar General # 7308 | Dollar General,7308,8503949436,"4722 Highway 90, Marianna, FL, 32446-7838",https://www.dollargeneral.com/store-directory/fl/marianna/7308,-85.200436,30.764102,marianna,fl
Dollar General # 9241 | Dollar General,9241,8506844578,"251 I Mary Esther Blvd-Ste B1, Mary Esther, FL, 32569-1601",https://www.dollargeneral.com/store-directory/fl/mary-esther/9241,-86.6538,30.4141,mary-esther,fl
Dollar General # 9563 | Dollar General,9563,7865687151,"2080 W Highway 98, Mary Esther, FL, 32569-2264",https://www.dollargeneral.com/store-directory/fl/mary-esther/9563,-86.7468,30.4118,mary-esther,fl
Dollar General # 13910 | Dollar General,13910,3522513080,"399 Broad Street, Masaryktown, FL, 34604-7328",https://www.dollargeneral.com/store-directory/fl/masaryktown/13910,-82.457793,28.442456,masaryktown,fl
Dollar General # 10993 | Dollar General,10993,3523663698,"441 E Myers Blvd, Mascotte, FL, 34753-8893",https://www.dollargeneral.com/store-directory/fl/mascotte/10993,-81.882314,28.574283,mascotte,fl
Dollar General # 25298 | Dollar General,25298,9042741033,"6372 Cr 218, Maxville, FL, 32234",https://www.dollargeneral.com/store-directory/fl/maxville/25298,-82.0079,30.1464,maxville,fl
Dollar General # 8042 | Dollar General,8042,3865163610,"488 W Main St, Mayo, FL, 32066-0327",https://www.dollargeneral.com/store-directory/fl/mayo/8042,-83.180644,30.054292,mayo,fl
Dollar General # 24009 | Dollar General,24009,2397904604,"7100 Highway 97, Mc David, FL, 32568-1632",https://www.dollargeneral.com/store-directory/fl/mc-david/24009,-87.4631,30.8896,mc-david,fl
Dollar General # 16350 | Dollar General,16350,9047734325,"17040 Us Hwy 129, Mcalpin, FL, 32062",https://www.dollargeneral.com/store-directory/fl/mcalpin/16350,-82.95138,30.139826,mcalpin,fl
Dollar General # 24009 | Dollar General,24009,2397904604,"7100 Highway 97, Mcdavid, FL, 32568",https://www.dollargeneral.com/store-directory/fl/mcdavid/24009,-87.4631,30.8896,mcdavid,fl
Dollar General # 11551 | Dollar General,11551,3523895850,"19998 N Us Highway 441, Mcintosh, FL, 32664-0155",https://www.dollargeneral.com/store-directory/fl/mcintosh/11551,-82.223327,29.440158,mcintosh,fl
Dollar General # 14359 | Dollar General,14359,3212944540,"525 E University Blvd, Melbourne, FL, 32901-7019",https://www.dollargeneral.com/store-directory/fl/melbourne/14359,-80.612874,28.063179,melbourne,fl
Dollar General # 2705 | Dollar General,2705,3212654090,"750 N Apollo Blvd, Melbourne, FL, 32935-5068",https://www.dollargeneral.com/store-directory/fl/melbourne/2705,-80.640045,28.118918,melbourne,fl
Dollar General # 20623 | Dollar General,20623,3212945025,"1350 Aurora Rd, Melbourne, FL, 32935",https://www.dollargeneral.com/store-directory/fl/melbourne/20623,-80.64113,28.134038,melbourne,fl
Dollar General # 4037 | Dollar General,4037,3219528097,"2447 N Wickham Rd Ste 130, Melbourne, FL, 32935-8127",https://www.dollargeneral.com/store-directory/fl/melbourne/4037,-80.671,28.14534,melbourne,fl
Dollar General # 22318 | Dollar General,22318,3213436201,"5970 N Wickham Rd, Melbourne, FL, 32940-2002",https://www.dollargeneral.com/store-directory/fl/melbourne/22318,-80.67216,28.20758,melbourne,fl
Dollar General # 16987 | Dollar General,16987,3212371525,"1387 Parkway Dr, Melbourne, FL, 32935",https://www.dollargeneral.com/store-directory/fl/melbourne/16987,-80.6423,28.1571,melbourne,fl
Dollar General # 1522 | Dollar General,1522,3212654242,"2935 W New Haven Ave, Melbourne, FL, 32904-3657",https://www.dollargeneral.com/store-directory/fl/melbourne/1522,-80.6696,28.0781,melbourne,fl
Dollar General # 8401 | Dollar General,8401,3212370866,"4290 Babcock St, Melbourne, FL, 32901-2805",https://www.dollargeneral.com/store-directory/fl/melbourne/8401,-80.6223,28.045153,melbourne,fl
Dollar General # 23809 | Dollar General,23809,3212371225,"2125 Eber Blvd, Melbourne, FL, 32904-8861",https://www.dollargeneral.com/store-directory/fl/melbourne/23809,-80.656,28.0494,melbourne,fl
Dollar General # 16344 | Dollar General,16344,3524487246,"845 N State Road 21, Melrose, FL, 32666-4150",https://www.dollargeneral.com/store-directory/fl/melrose/16344,-82.0445,29.710802,melrose,fl
Dollar General # 7253 | Dollar General,7253,3524150580,"3186 Se State Road 21, Melrose, FL, 32666-5333",https://www.dollargeneral.com/store-directory/fl/melrose/7253,-82.055882,29.762385,melrose,fl
Dollar General # 17773 | Dollar General,17773,3213073105,"225 S Courtenay Pkwy, Merritt Island, FL, 32952-4856",https://www.dollargeneral.com/store-directory/fl/merritt-island/17773,-80.7005,28.3536,merritt-island,fl
Dollar General # 17121 | Dollar General,17121,3216357753,"3995 N Courtenay Pkwy, Merritt Island, FL, 32953-8108",https://www.dollargeneral.com/store-directory/fl/merritt-island/17121,-80.7083,28.4289,merritt-island,fl
Dollar General # 9859 | Dollar General,9859,3213500478,"239 Crockett Blvd, Merritt Island, FL, 32953-4384",https://www.dollargeneral.com/store-directory/fl/merritt-island/9859,-80.7032,28.3849,merritt-island,fl
Dollar General # 17183 | Dollar General,17183,7865687735,"2035 Nw 95th St, Miami, FL, 33147-2541",https://www.dollargeneral.com/store-directory/fl/miami/17183,-80.231286,25.8613,miami,fl
Dollar General # 15499 | Dollar General,15499,3055495118,"22500 Sw 112th Ave, Miami, FL, 33170",https://www.dollargeneral.com/store-directory/fl/miami/15499,-80.3726,25.5586,miami,fl
Dollar General # 17291 | Dollar General,17291,7865791224,"4891 Nw 183rd St, Miami, FL, 33055",https://www.dollargeneral.com/store-directory/fl/miami/17291,-80.281092,25.940259,miami,fl
Dollar General # 19066 | Dollar General,19066,7867535920,"3105 Nw 62nd St, Miami, FL, 33147-7635",https://www.dollargeneral.com/store-directory/fl/miami/19066,-80.247582,25.831108,miami,fl
Dollar General # 22793 | Dollar General,22793,7867918012,"115 Se 2nd Ave, Miami, FL, 33131-2104",https://www.dollargeneral.com/store-directory/fl/miami/22793,-80.187445,25.773445,miami,fl
Dollar General # 12549 | Dollar General,12549,7865980232,"10422 Nw 7th Ave, Miami, FL, 33150-1004",https://www.dollargeneral.com/store-directory/fl/miami/12549,-80.210727,25.870637,miami,fl
Dollar General # 12984 | Dollar General,12984,7866334430,"5175 Sw 8th St, Miami, FL, 33134-2474",https://www.dollargeneral.com/store-directory/fl/miami/12984,-80.279039,25.764177,miami,fl
Dollar General # 19075 | Dollar General,19075,7865401195,"401 Ne 125th St, Miami, FL, 33161-4716",https://www.dollargeneral.com/store-directory/fl/miami/19075,-80.190151,25.890144,miami,fl
Dollar General # 17489 | Dollar General,17489,7865988730,"801 Nw 79th St, Miami, FL, 33150-4713",https://www.dollargeneral.com/store-directory/fl/miami/17489,-80.211421,25.847233,miami,fl
